tick,t,ms_per_tick,fauna_n,flora_n,capacity,free_slots,flora_mass,flora_mass_mean,struct_mean,struct_std,uptake_mean,uptake_std,cells_occupied,per_cell_max,per_cell_mean,shared_cell_frac,struct_temp_corr,uptake_nutr_corr,uptake_mass_corr,flora_band0,struct_band0,flora_band1,struct_band1,flora_band2,struct_band2,flora_band3,struct_band3,flora_band4,struct_band4,flora_band5,struct_band5,flora_band6,struct_band6,flora_band7,struct_band7,nutr_free,nutr_in_flora,nutr_in_detritus,nutr_total,nutr_added,nutr_lost,nutr_unaccounted,detritus_mass,detritus_cells,detritus_struct,fauna_mass,label
42000,840.0,2.8635,1,320,512,191,0.13469490016359487,0.000420921563011234,0.5680687927640975,0.1326930219475106,0.6641678499989212,0.1750305761241704,263,7,1.2167300380228137,0.303125,0.0912336381755546,-0.03152884433769413,-0.13605871694485047,64,0.559830510057509,27,0.5818876072212502,40,0.5726705849170685,62,0.5259913066702504,29,0.5870449902682469,28,0.569843301815646,34,0.6075117202366099,36,0.5857859883043501,0.16743016398482102,0.0020183811774888956,0.0009426222766353192,0.17039116743894525,0.0027525120000018275,0.01846388206733538,0.1861025375062788,0.4601908906124822,460,0.9977728724479675,0.13333287337908956,bas1
42500,850.0,2.864,1,332,512,179,0.13925215544077219,0.000419434203134856,0.5699263910751745,0.13272240001920516,0.6653197056737291,0.17346955949828768,271,8,1.2250922509225093,0.3102409638554217,0.10753600339580077,-0.023374476844873728,-0.14733385029134088,67,0.5599168485669948,27,0.5818876072212502,41,0.5708492805318135,66,0.5349666643323321,29,0.5870449902682469,29,0.5731900180208271,35,0.6117045283317566,38,0.5847650923227009,0.16749561402389146,0.002087365439255786,0.0008296678597479047,0.17041264732289516,0.0027852800000018646,0.01847517830120918,0.18610254562410247,0.4096844132239591,460,0.9986550807952881,0.13333287337908956,bas1
43000,860.0,2.8658,1,349,512,162,0.14402763570979005,0.00041268663527160474,0.5698474398827484,0.13209171455254023,0.6623456015286268,0.17373750040475594,281,8,1.2419928825622777,0.32951289398280803,0.11625234908782227,-0.034571921992869584,-0.12647081149690312,70,0.5602602149759021,27,0.5818876072212502,44,0.5658820867538452,71,0.5376984959756824,31,0.584536632222514,30,0.5763136198123296,37,0.6117861850841625,39,0.585283025717124,0.16754176596700301,0.0021596730167734533,0.0007344925926158302,0.17043593157639228,0.0028180480000019018,0.01848469951962032,0.1861025830960107,0.36485141139573285,460,0.9992258548736572,0.13333287337908956,bas1
43500,870.0,2.8683,1,357,512,154,0.14890237073996104,0.00041709347546207574,0.5712323746427435,0.13266307364412966,0.6625901230243074,0.1730052783651732,288,8,1.2395833333333333,0.3277310924369748,0.13667212849666105,-0.03132692881502346,-0.13481353937030316,70,0.557822465470859,27,0.5818876072212502,45,0.5643735316064623,71,0.5376984959756824,33,0.5870180428028107,33,0.5848344988895186,37,0.6117861850841625,41,0.5924584124146438,0.16757442049053406,0.0022334330579046324,0.0006526410460974924,0.1704604945945362,0.002850816000001939,0.018492953687886348,0.1861026322824206,0.3250186672598989,460,0.9992714524269104,0.13333287337908956,bas1
44000,880.0,2.8714,1,371,512,140,0.15375497133936733,0.0004144338850117718,0.5685853864947419,0.13169497500335503,0.6601586339448019,0.17271502583521964,298,8,1.24496644295302,0.33153638814016173,0.1534605080481944,-0.04284130175517322,-0.12645934213059162,74,0.5535517298691982,33,0.572131257165562,46,0.5629305658133134,72,0.5336599780453576,33,0.5870180428028107,33,0.5848344988895186,38,0.6112460745008368,42,0.5925049937906719,0.16759337412941389,0.0023092201016257545,0.0005834746672298771,0.17048606889826953,0.002883584000001976,0.018500217006176465,0.18610270190444403,0.28988724485960515,461,0.9991254210472107,0.13333287337908956,bas1
44500,890.0,2.8758,1,384,512,127,0.15935256850571022,0.00041498064715028704,0.5681863080244511,0.13126657952278412,0.6621335055679083,0.17281976753507505,305,8,1.259016393442623,0.3463541666666667,0.18229486806588094,-0.04465242653758906,-0.14525236151292356,76,0.5541008738310713,34,0.5736898350365022,47,0.561549002819873,76,0.5303860553785374,36,0.5867133281297154,36,0.5897445604205132,38,0.6112460745008368,41,0.5923034955815571,0.16759939765216958,0.0023941756355376374,0.0005187175359704179,0.17051229082367764,0.0029163520000020132,0.01850677026521942,0.18610270908889504,0.2582584180788102,462,0.9987815022468567,0.13333287337908956,bas1
45000,900.0,2.8806,1,397,512,114,0.16524791210031253,0.000416241592192223,0.5677785124226241,0.13115051159343563,0.6634007596248944,0.17113351375938224,314,8,1.2643312101910829,0.3501259445843829,0.2058423032289462,-0.03910934385854063,-0.15912531741071456,78,0.5501956080014889,34,0.5736898350365022,51,0.5603780886706184,78,0.5318459845506228,37,0.5833331402894613,40,0.5957241989672184,38,0.6112460745008368,41,0.5923034955815571,0.16759476882300905,0.0024834049530798536,0.0004611339125637947,0.17053930768865272,0.0029491200000020504,0.018512529495545074,0.18610271718419574,0.2300548286357042,462,0.9992822408676147,0.13333287337908956,bas1
45500,910.0,2.886,1,406,512,105,0.17109900381910847,0.00042142611778105534,0.5689249210463369,0.13182116973265032,0.663466434173396,0.17179140753475666,320,8,1.26875,0.35467980295566504,0.20520363983184506,-0.049436908032779926,-0.16229871967801082,79,0.5503882505471194,35,0.5686135172843934,51,0.5659887112823188,81,0.5334852680012032,38,0.5846844919418034,41,0.5993836631135243,39,0.6072044693506681,42,0.5964268304052807,0.16758224021291118,0.002570968598240581,0.00041358165729828394,0.17056679046845005,0.0029818880000020876,0.018517802915492775,0.18610270538394075,0.20516719756458252,463,0.9987425208091736,0.13333287337908956,bas1
46000,920.0,2.8923,1,424,512,87,0.17740672758372966,0.000418412093357853,0.5678457804727104,0.1309113054765904,0.661775067026885,0.1695359324527935,330,11,1.284848484848485,0.3608490566037736,0.19262117247213964,-0.052462183917320916,-0.1519340670200955,83,0.5486994687333164,35,0.5686135172843934,56,0.5597971874688353,85,0.5349986872252296,40,0.5785325862467289,43,0.601320565439934,39,0.6072044693506681,43,0.600476486738338,0.16756193619649612,0.0026660370771472213,0.0003669909873975417,0.17059496426104087,0.0030146560000021247,0.01852246300333914,0.18610277126437788,0.18274107644443716,463,0.9992326498031616,0.13333287337908956,bas1
46500,930.0,2.8999,1,438,512,73,0.1838265417391085,0.00041969530077422035,0.567828418389303,0.13108517756354313,0.6636575685652424,0.1693015834628332,343,11,1.2769679300291545,0.3515981735159817,0.18831008952227915,-0.04858430546765242,-0.16675417975689263,86,0.5474452968946723,35,0.5686135172843934,58,0.5583068528052034,91,0.5370565151775276,40,0.5785325862467289,47,0.6049178299751687,39,0.6072044693506681,42,0.6004695835567656,0.16753450843663975,0.0027624401538078563,0.0003266695080532436,0.17062361809850085,0.003047424000002162,0.01852657281398949,0.18610276691248817,0.16282401366121468,463,0.999232828617096,0.13333287337908956,bas1
47000,940.0,2.9085,1,459,512,52,0.19051718205446377,0.0004150701134084178,0.5694993033777914,0.13064332569845535,0.6652095214603773,0.16847187578841602,355,11,1.2929577464788733,0.37037037037037035,0.1905701209119393,-0.06151434530953779,-0.1759272788931647,91,0.5483716421729916,36,0.5745025293694602,61,0.5623498026464806,92,0.535477540091328,44,0.5757719366387888,50,0.6021526509523392,39,0.6072044693506681,46,0.6114440443723098,0.1674998373718951,0.002862372827050772,0.0002905730611806854,0.17065278326012656,0.003080192000002199,0.018530183217554865,0.18610277447767923,0.14504752273329896,463,0.9995669722557068,0.13333287337908956,bas1
47500,950.0,2.9183,1,479,512,32,0.19739511304942425,0.0004120983570969191,0.5696400768572701,0.13066070389222534,0.6666745532280717,0.1689493498818382,366,12,1.3087431693989071,0.37995824634655534,0.1957571129618188,-0.0661364615426701,-0.1840400497112297,94,0.5489353115888352,38,0.5855795380316282,64,0.5620768931694329,95,0.5328089042713767,46,0.5769155848285427,54,0.6024592049695827,41,0.5983992451574744,47,0.6129915955218863,0.16745804427416228,0.0029650835229926625,0.0002592993134708591,0.17068242711062578,0.003112960000002236,0.018533377940326865,0.18610284505095043,0.12926619363826,464,0.998997151851654,0.13333287337908956,bas1
48000,960.0,2.929,1,489,512,22,0.20454199881351087,0.000418286296142149,0.5700895428535641,0.13054911390417429,0.6642688962579505,0.16975291527379413,371,13,1.3180592991913747,0.3885480572597137,0.18499291376154936,-0.06759553723733014,-0.16469621845390686,96,0.5492786252871156,40,0.5871090985834598,66,0.560135081410408,98,0.5379617104724962,46,0.5769155848285427,54,0.6024592049695827,42,0.5949522029785883,47,0.6129915955218863,0.16741000686451468,0.003071666147450486,0.00023066890214249638,0.17071234191410767,0.0031457280000022733,0.018536241875947736,0.18610285579005315,0.11515406822243165,464,0.9993929266929626,0.13333287337908956,bas1
48500,970.0,2.9405,1,499,512,12,0.21176540462693083,0.00042437956839064294,0.5703061082081231,0.12973293707471706,0.6636213681740847,0.16924465718146017,375,13,1.3306666666666667,0.3967935871743487,0.18596073599993704,-0.0719553633108868,-0.15928609415284448,98,0.5498349122246917,41,0.5880362645881932,69,0.5595284886118295,99,0.537568953603205,47,0.576696127653122,55,0.6016140011223879,42,0.5949522029785883,48,0.6162743133803209,0.16735756071203076,0.003179601216859961,0.00020534822680664324,0.17074251015569736,0.0031784960000023105,0.01853877495605504,0.1861027891117501,0.10258861873167642,465,0.9996532201766968,0.13333287337908956,bas1
49000,980.0,2.9525,1,516,1024,507,0.21869475838684593,0.00042382705113729833,0.5693535308620726,0.1299535377307765,0.6605505664912306,0.1696497345883367,382,13,1.350785340314136,0.4127906976744186,0.18603506511881618,-0.07486488742623759,-0.13415528690521691,102,0.5483050597648994,42,0.5851763508149556,73,0.5590065476829058,103,0.539730547122585,48,0.5708771720528603,56,0.6006025219602245,42,0.5949522029785883,50,0.6171667349338531,0.16730146248268796,0.003283514844225638,0.00018778288990942268,0.17077276021682303,0.0032112640000023476,0.018541239697364775,0.18610273591418547,0.09180254174369284,469,0.9978005290031433,0.13333287337908956,bas1
49500,990.0,2.9654,0,531,1024,493,0.2265941096993629,0.00042673090338863067,0.5708195817448101,0.1306131014192624,0.659994594345883,0.16881591255482228,390,13,1.3615384615384616,0.423728813559322,0.20112238966411544,-0.06896952306434491,-0.1298166435338508,105,0.551081346046357,42,0.5851763508149556,75,0.5612638469537099,103,0.539730547122585,49,0.5674376578963533,62,0.6081490031173152,44,0.5957823382182554,51,0.6128060519695282,0.1672833279666495,0.0034014126305760258,0.001971074869701581,0.1726558154669271,0.003244032000002385,0.01854868190899817,0.18796046537592287,0.21503698689560566,485,0.9844833612442017,0.0,bas1
50000,1000.0,2.9774,0,560,1024,464,0.23498267185641453,0.0004196119140293117,0.5706882599209037,0.13073666048246166,0.6605699591870818,0.1688327120956995,406,13,1.3793103448275863,0.4357142857142857,0.2134388735382474,-0.06282383693668442,-0.1303248445737306,111,0.5504795989474734,44,0.5787150649861856,77,0.563403883924732,113,0.5423146512656085,51,0.5621261292812871,65,0.6071308406499716,46,0.5998804374881412,53,0.6156346263750544,0.16801625924449115,0.003526514873456618,0.001054122778312895,0.17259689689626068,0.003276800000002422,0.018640377347821938,0.1879604742440802,0.17052057775145898,485,0.9903045892715454,0.0,bas1
50500,1010.0,2.9905,0,573,1024,451,0.24221317749470472,0.00042271060644800127,0.5705866389249632,0.13053660312562276,0.6602956920498121,0.16861869628764362,415,13,1.380722891566265,0.43455497382198954,0.20719525602718739,-0.06382053435575774,-0.1374167092987392,112,0.5500033040131841,48,0.5789553932845592,81,0.5614295193442592,114,0.5428483946281567,52,0.559053337917878,65,0.6071308406499716,47,0.6014257479221263,54,0.6184096065936265,0.16831738015444941,0.0036338488454449825,0.0006336664900771487,0.17258489548997155,0.003309568000002459,0.018685127828651726,0.18796045531862082,0.14368504580444505,487,0.9930906295776367,0.0,bas1
51000,1020.0,3.0041,0,591,1024,433,0.25129058716993313,0.00042519557896773797,0.570517319057597,0.12960911759830532,0.6587027859970196,0.16828787630312336,426,13,1.3873239436619718,0.4433164128595601,0.18720791125778516,-0.07720907496757615,-0.12885148964749166,115,0.5515535541202711,49,0.576311992747443,83,0.5596309911055737,116,0.5433083690445999,54,0.5618544921830848,68,0.6066351966822848,49,0.599955757053531,57,0.6148329486972407,0.16841500316399732,0.0037688424541774666,0.0004108152938659289,0.17259466091204073,0.0033423360000024963,0.018708082865711226,0.18796040777774947,0.12360564301350814,488,0.9947084784507751,0.0,bas1
51500,1030.0,3.0192,0,622,1024,402,0.2614365463341528,0.0004203159908909209,0.5692211548135978,0.12894125048472432,0.6602077305891889,0.1668762769385327,438,14,1.4200913242009132,0.4646302250803859,0.1711603058194579,-0.07757569642237068,-0.13979642852090857,119,0.5524250319024094,52,0.5751217506252803,89,0.556657692019859,123,0.5391812050730233,57,0.5596690815791749,70,0.6083569931132453,50,0.6022828805446625,62,0.6120734589715158,0.1684016432451616,0.003921361073952968,0.0002924885113440981,0.17261549283045866,0.0033751040000025334,0.018720032457000345,0.18796042128745646,0.108004218142061,489,0.996565043926239,0.0,bas1
52000,1040.0,3.0361,0,652,1024,372,0.27238943986594677,0.00041777521451832325,0.5693118040181376,0.12874883286960326,0.6591938929232352,0.16636986688768135,453,14,1.4392935982339956,0.48006134969325154,0.15121019000572758,-0.08106244741617863,-0.1326154235857447,125,0.555050238609314,54,0.5715962030269481,92,0.5594826224057571,132,0.5376033232067571,60,0.5630979160467784,73,0.6079095646943131,51,0.6052628241333307,65,0.607324681373743,0.16832973103346768,0.004086134807433311,0.0002257443863052205,0.1726416102272062,0.0034078720000025706,0.018726706952993194,0.18796044518019683,0.09517681929722428,489,0.9980962872505188,0.0,bas1
52500,1050.0,3.0543,0,680,1024,344,0.28389720266568474,0.00041749588627306583,0.5720581385142663,0.12882762235315767,0.660017825443955,0.16589832523157053,469,14,1.4498933901918976,0.48676470588235293,0.13369758165844323,-0.07832974643256725,-0.14071473601071408,133,0.5546903538524657,55,0.570600560578433,92,0.5594826224057571,136,0.5429056742612053,63,0.5651339027616713,78,0.6121986443415667,54,0.61166736152437,69,0.6108716765175695,0.16822655491280236,0.004258737193816011,0.00018499879796713388,0.1726702909045855,0.0034406400000026077,0.018730781760033732,0.18796043266461662,0.08431030151679991,489,0.9989724159240723,0.0,bas1
53000,1060.0,3.0742,0,715,1024,309,0.29581148241413757,0.00041372235302676585,0.5716067552566528,0.12853722375496543,0.6593710714286858,0.16528808584487564,487,15,1.4681724845995894,0.4993006993006993,0.11952167124969687,-0.06745960519161096,-0.13739433436420986,139,0.5547039438065865,58,0.5790824242706957,97,0.5574113603719731,145,0.5415199551089057,66,0.5656735039118564,84,0.6152792164967174,56,0.6045729060258184,70,0.6077845369066511,0.16810662243174612,0.004436390165963075,0.00015735799362612783,0.1727003705913353,0.003473408000002645,0.018733546008346355,0.18796050859967903,0.0748890103077195,489,0.9994542002677917,0.0,bas1
53500,1070.0,3.0954,0,739,1024,285,0.30737674361807876,0.00041593605361039075,0.5723868950455373,0.12866059802843083,0.6587844250247347,0.16535971684295891,501,15,1.4750499001996007,0.5020297699594046,0.09017730689267121,-0.0749730203239991,-0.13616312256713586,142,0.5560697684405556,60,0.5737637897332509,101,0.5579208755257106,151,0.5424398025929533,69,0.5638696551322937,85,0.615886497146943,58,0.6048709154129028,73,0.6165464487794328,0.1679799687972387,0.004606102016670449,0.0001446267962417181,0.17273069761015086,0.003506176000002682,0.01873594150890562,0.1879604631190538,0.06709779950982239,492,0.9969978928565979,0.0,bas1
54000,1080.0,3.1181,0,772,1024,252,0.31921245891135186,0.00041348764107688063,0.5719971650622669,0.12747761573630914,0.6577812225166998,0.16410893160890724,514,15,1.5019455252918288,0.5129533678756477,0.0816536998164529,-0.07730051569004867,-0.12990584535624408,154,0.5560917295031733,60,0.571027280886968,108,0.5594561221422972,159,0.5430438782808915,69,0.5638696551322937,87,0.6162611482472256,60,0.6036976595719655,75,0.6156429962317149,0.16784883044396606,0.004781721664479741,0.0001307041818510774,0.17276125629029687,0.003538944000002719,0.018738155397997603,0.18796046768829175,0.06013789291727633,493,0.9966988563537598,0.0,bas1
54500,1090.0,3.1427,0,805,1024,219,0.32968753993554856,0.00040954973905037086,0.5730403669872639,0.12738697125397513,0.6586499107920605,0.16318404474561476,530,16,1.5188679245283019,0.5229813664596273,0.07780076361174904,-0.08295743674649712,-0.13045580303135257,158,0.5553366364557532,65,0.5671680620083442,114,0.5607050181480876,165,0.5464080561291088,71,0.5634272828908033,92,0.6188738449760105,64,0.6022555381059647,76,0.6200867926603869,0.16771356161823275,0.0049382266425295595,0.0001396432532661432,0.17279143151402845,0.0035717120000027564,0.01874076170848012,0.1879604812225058,0.05567952295802622,497,0.9949131011962891,0.0,bas1
55000,1100.0,3.1688,0,839,1024,185,0.34263182291397243,0.0004083811953682627,0.5732300959625176,0.12686372271273105,0.6577974092548311,0.1630344082560754,546,16,1.5366300366300367,0.5303933253873659,0.08321320282970723,-0.09134536150240136,-0.1209380798054981,165,0.5568578916968722,67,0.5688780773041854,119,0.5576340235581919,171,0.5445056418229265,74,0.5663160891146273,97,0.6214751705680925,68,0.6021727393655216,78,0.6196990414307668,0.1675724340064731,0.005130317446153871,0.00011843699490816738,0.1728211884475351,0.0036044800000027935,0.018743843908765646,0.18796055235629797,0.049864988472397474,498,0.9958256483078003,0.0,bas1
55500,1110.0,3.1959,0,868,1024,156,0.35699712921268656,0.0004112870152219891,0.5742204622601583,0.12667782718688392,0.6588926642858488,0.1624397183760611,560,16,1.55,0.5380184331797235,0.08958921540387564,-0.09920518607431295,-0.13152778862221884,171,0.5563531795091796,67,0.5688780773041854,123,0.5580451648409773,178,0.5457578060332309,76,0.5681152579031492,100,0.6239281994104385,69,0.6000198514565177,84,0.6240088372003465,0.16741072007340796,0.005340945472684263,0.00010010395317752117,0.17285176949926975,0.0036372480000028307,0.018746015102984754,0.18796053660225168,0.044322092179841815,499,0.9963924288749695,0.0,bas1
56000,1120.0,3.225,0,911,1024,113,0.37265736061453936,0.00040906406214548776,0.5769258902441918,0.12632375183926856,0.6586792499775682,0.16098960579651433,577,16,1.5788561525129983,0.5554335894621295,0.1156527720083179,-0.08994757325675494,-0.13116692966231266,176,0.5559430201961235,69,0.5705083621584851,134,0.5651271547844161,186,0.5484937035268352,79,0.5704101761685142,106,0.6263604563362194,71,0.6015344178172904,90,0.6272890435324775,0.1672275925287643,0.005571407606028229,8.396394450558035e-05,0.1728829640792981,0.003670016000002868,0.018747629136229647,0.18796057721552487,0.039330350476426315,499,0.9977962374687195,0.0,bas1
56500,1130.0,3.256,0,948,1024,76,0.38929299304800224,0.0004106466171392429,0.5760861646839838,0.12648718113333296,0.6563380210962979,0.16238972094036092,593,16,1.5986509274873524,0.5654008438818565,0.12824032430489046,-0.1000245066643684,-0.11546408932224196,180,0.5553655328022109,72,0.5649652303093009,141,0.5647266912967601,194,0.5493725080465534,85,0.5748296779744765,113,0.6217691080760112,71,0.5978345803811517,92,0.6273366799173148,0.16702195784086266,0.005817419741143828,7.517812278101385e-05,0.1729145557047875,0.003702784000002905,0.018748910853977854,0.18796068255876244,0.03520159776037234,501,0.9974686503410339,0.0,bas1
57000,1140.0,3.289,0,994,1024,30,0.4073502885403286,0.00040980914340073304,0.5763489308071809,0.1260844950802995,0.6541397725072665,0.16221949306033426,610,16,1.6295081967213114,0.5804828973843058,0.1580797674310516,-0.09521445811051929,-0.1029297776611136,188,0.5556566085904202,75,0.5643007441361745,148,0.5665050209374041,202,0.5492052794388025,88,0.5749762440946969,123,0.6234579522435258,71,0.5978345803811517,99,0.6221528953374035,0.16679624912143518,0.006084238913191998,6.581294330492816e-05,0.1729463009779321,0.003735552000002942,0.01874996057862594,0.18796070955655508,0.031348240148481483,501,0.9973829984664917,0.0,bas1
57500,1150.0,3.3236,0,1039,2048,1009,0.42648900196218165,0.00041048027137842317,0.5772471130181093,0.12628927622572558,0.6520584812522279,0.16244047071943146,630,16,1.6492063492063491,0.5909528392685275,0.16559692073514062,-0.10654449163839107,-0.09150797737181733,193,0.5579450808349669,77,0.5614988362634337,153,0.5680383011406543,210,0.5499035287471045,93,0.5749733701188077,133,0.6219861832328308,73,0.5915390212241918,107,0.6268439624354104,0.16655388012303335,0.006365953173136166,5.830033270673901e-05,0.17297813362887626,0.0037683200000029793,0.018750929374006558,0.18796074300287985,0.02799102309002073,502,0.9978340864181519,0.0,bas1
58000,1160.0,3.3603,0,1087,2048,961,0.4465504537183733,0.0004108099850215026,0.5779950618743896,0.12605300891962234,0.6508508464175841,0.16235286649522457,645,17,1.6852713178294574,0.6053357865685373,0.1808725129227633,-0.09355362231185951,-0.08656920221540372,203,0.5594471044141084,82,0.564941662113841,161,0.5654058125078308,222,0.5518432885139912,97,0.5756707354304716,139,0.6242097588323003,75,0.5955197127660116,108,0.6257306632620317,0.16629872365008574,0.006659627159997655,5.179757748069536e-05,0.1730101483875641,0.0038010880000030165,0.018751691867207196,0.18796075225476827,0.02501609661858687,503,0.9983214735984802,0.0,bas1
58500,1170.0,3.3993,0,1149,2048,899,0.4668686974764569,0.00040632610746427927,0.577341896746862,0.12549112210698646,0.6517885355870552,0.16128891154066122,666,17,1.7252252252252251,0.6196692776327241,0.1852832351895468,-0.08777110119571158,-0.09789539606127763,211,0.5596493058860019,93,0.5607487812478055,173,0.5650677193451479,236,0.5491389517309302,99,0.5757784756145092,152,0.6270110111095404,76,0.5936526569880938,109,0.6270765725078933,0.16603436967907315,0.0069543198470193475,5.3031690385708435e-05,0.1730417212164782,0.0038338560000030536,0.018752881140660004,0.18796074635713517,0.022860154648803442,505,0.9969826936721802,0.0,bas1
59000,1180.0,3.441,0,1199,2048,849,0.48759397558751516,0.0004066672023248667,0.5787285875289812,0.12554948389343779,0.6525048733105552,0.1600018490074699,678,17,1.7684365781710913,0.6363636363636364,0.18539925289925974,-0.07836732775631504,-0.10186720232241754,221,0.5583893071472376,95,0.5596558799869136,180,0.5640278950333595,244,0.5507474233869647,102,0.579026975760273,164,0.6286052216480418,76,0.5964005024809587,117,0.6319520725653722,0.16575972380976273,0.007250121265817816,6.311675405420387e-05,0.17307296182963475,0.0038666240000030908,0.018754442658263884,0.18796078048789555,0.02143275959936784,504,0.9950647354125977,0.0,bas1
59500,1190.0,3.4842,0,1263,2048,785,0.5091248696517141,0.00040310757692138885,0.579990591048628,0.12542999443077726,0.6520041135314525,0.15990033577764748,700,17,1.8042857142857143,0.6460807600950119,0.1753079423876152,-0.06889497031225707,-0.10187147934173466,234,0.5582641729941735,101,0.5557180920449813,187,0.5648330716207066,259,0.5542902846363981,106,0.5831455082263587,177,0.6322370658149827,78,0.5934328215244489,121,0.6328484297783907,0.16548065425607833,0.007558838314220163,6.432140080504923e-05,0.17310381397110355,0.003899392000003128,0.018756310402006954,0.18796073237310737,0.01988880695841382,508,0.9926075339317322,0.0,bas1
60000,1200.0,3.5306,0,1316,2048,732,0.532186645330512,0.00040439714690768385,0.5796740448221247,0.1250602939785184,0.6521482251833638,0.1589089052258057,719,18,1.8303198887343533,0.6504559270516718,0.17080015029711124,-0.06613069840992444,-0.106570759456681,242,0.5584890576433544,108,0.5555724887936203,191,0.5631986742556407,275,0.5558500772172754,109,0.5820868808195132,186,0.6338743629955477,80,0.5932211935520172,125,0.6276747777462005,0.1651923064031784,0.007890689282375565,5.160004942264155e-05,0.1731345957349766,0.003932160000003165,0.018758228812514405,0.18796066454748786,0.01766633136196948,508,0.9939152598381042,0.0,bas1
60500,1210.0,3.5792,0,1368,2048,680,0.5555622720203246,0.0004061127719446817,0.5804833585930149,0.12461673553300526,0.6518535912690455,0.15843577049272436,736,19,1.858695652173913,0.6578947368421053,0.1670727941508635,-0.0670186259636676,-0.10850275051574991,249,0.5587738394497868,114,0.5578988654571667,200,0.563190211802721,286,0.5581049905581907,110,0.5811593234539032,197,0.6339005771929842,81,0.5947674292105215,131,0.6269305889843074,0.16488985379237486,0.008227658995222415,4.8300443387899416e-05,0.17316581323098518,0.003964928000003202,0.0187596708334406,0.18796055606442258,0.016147055195339877,510,0.9934442043304443,0.0,bas1
61000,1220.0,3.6301,0,1426,2048,622,0.5802392871082702,0.0004068999208332891,0.5790563374130789,0.12475715696231801,0.6527518941635504,0.15817146215220793,754,19,1.8912466843501325,0.6697054698457223,0.16555081300863425,-0.0766674595933878,-0.1176277902044343,262,0.5578767082845891,120,0.5576410847405593,210,0.5631251394748688,295,0.5571833456976939,114,0.5810103581139916,206,0.6309912580888248,83,0.5902938828410873,136,0.6236365505439394,0.1645718905641828,0.008585206161128012,4.0099637584791654e-05,0.1731971963628956,0.003997696000003239,0.018761035273977208,0.18796053563686957,0.014508700726756214,510,0.9937029480934143,0.0,bas1
61500,1230.0,3.6843,0,1485,2048,563,0.6061080320687324,0.00040815355694864136,0.5787684602368159,0.1245022482703054,0.6525046879193598,0.1578111016590063,771,22,1.9260700389105059,0.6808080808080809,0.16526606352730797,-0.08118874959105671,-0.11742969159805543,273,0.559013748671109,125,0.5562989392280578,226,0.5633102983763788,299,0.5560465831820383,118,0.5816496527296001,217,0.6301328283026472,85,0.5901685609537013,142,0.6212618057156952,0.1642324045569748,0.008963247615803603,3.330244946035263e-05,0.17322895462223875,0.004030464000003276,0.018762106955666207,0.18796059757790168,0.013117872062873591,510,0.9957741498947144,0.0,bas1
62000,1240.0,3.7404,0,1548,2048,500,0.6336987057547958,0.0004093660889888862,0.5790674301581481,0.12427712841919242,0.6520109090963692,0.15750650030708926,789,22,1.961977186311787,0.6905684754521964,0.17058748530019832,-0.07229936211174995,-0.11721524739417276,288,0.5576188309739033,131,0.5601772247379972,231,0.5620690722228129,312,0.5582257525470012,120,0.5796495981514453,235,0.6299734943724693,85,0.5901685609537013,146,0.6208801438955411,0.16387000288237857,0.009364177487337118,2.6807769236093083e-05,0.17326098813895177,0.004063232000003313,0.01876282580553716,0.18796058194448562,0.011621942673277569,508,0.9969745874404907,0.0,bas1
62500,1250.0,3.7993,0,1627,2048,421,0.6635470646979229,0.00040783470479282294,0.579164293366264,0.12396125805570392,0.6519972345692729,0.15678107146213283,818,23,1.988997555012225,0.6951444376152428,0.178265611912319,-0.06537077698875972,-0.11986877511103973,299,0.5569514341178945,135,0.5586937659316593,242,0.5600727053959508,334,0.5598383858175335,125,0.580351265668869,250,0.6310911856889725,89,0.5916617418942827,153,0.6199343325265871,0.16347104022939923,0.009799141880100448,2.3018133031213597e-05,0.1732932002425309,0.00409600000000335,0.018763285147634416,0.18796048539016197,0.010396725744570075,502,0.9978718161582947,0.0,bas1
63000,1260.0,3.8607,0,1685,2048,363,0.69498081405618,0.0004124515216950623,0.5809924956245309,0.12389148405256742,0.6521380645231253,0.15647081993236925,835,24,2.0179640718562872,0.7026706231454006,0.1775330807222078,-0.06961803416683963,-0.12464596931620735,310,0.5587694916032976,136,0.5603894987965331,253,0.5601940486035328,345,0.5613923093546992,130,0.5847824814227911,260,0.631620466365264,93,0.594314960382318,158,0.6241586374331124,0.16304435908731416,0.0102553805361161,2.5476916815261816e-05,0.17332521654024552,0.004128768000003388,0.018763955978663746,0.1879604045189059,0.009664330568669026,500,0.9966694712638855,0.0,bas1
63500,1270.0,3.9247,0,1761,2048,287,0.7286769166057638,0.0004137858697363792,0.5816523867835381,0.12360744329492769,0.6513798451437184,0.1565739040055623,856,25,2.057242990654206,0.7103918228279387,0.1762221556780972,-0.07187538833833387,-0.1208917943193043,324,0.558399531484386,144,0.5610232479456398,264,0.5598479461940852,360,0.5637480730811755,134,0.5842271095781184,272,0.6337489916340393,98,0.5925361380285147,165,0.624831473827362,0.16258982292076576,0.010744832381703703,2.2676233557997403e-05,0.17335733153602748,0.004161536000003425,0.018764564856803268,0.18796036039282732,0.008693927058485196,497,0.9970564246177673,0.0,bas1
